epoch,train_loss,train_acc,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_weighted_f1,val_video_loss,val_video_acc,val_video_balanced_acc,val_video_macro_f1,val_video_weighted_f1,val_num_videos,monitor_name,monitor_score,lr_group0,lr_group1,did_unfreeze,val_video_macro_recall
1,0.2304942349725951,0.9279807390348581,3.708857700464718,0.3093980992608237,0.36727471009800466,0.28114056768871026,0.24414966852694373,3.726144839491235,0.6413043478260869,0.38838147280770235,0.3697618427902134,0.6570704513048006,92,video_macro_recall,0.38838147280770235,0.0001,nan,0,0.38838147280770235
2,0.03106827240180115,0.9911807809065215,4.366179300588187,0.3175818373812038,0.3756166039503454,0.2922360949018173,0.2531961697148258,4.387747454920188,0.6739130434782609,0.4057507155867812,0.3958871915393655,0.6792315945435038,92,video_macro_recall,0.4057507155867812,0.0001,nan,0,0.4057507155867812
3,0.025081644024540793,0.9924892703862661,4.601914368561983,0.26531151003167897,0.3033360745189049,0.26463250156256535,0.23417766721657424,4.5835816454862215,0.6739130434782609,0.35596539162112933,0.3796190476190476,0.6741366459627329,92,video_macro_recall,0.35596539162112933,0.0001,nan,0,0.35596539162112933
4,0.022204943218478154,0.9932481942845179,5.572381771857031,0.27085533262935585,0.3179112767170229,0.2438483633574998,0.21073589967006945,5.497693189723691,0.7065217391304348,0.3344002081707,0.3508465453121941,0.6770299854476755,92,video_macro_recall,0.3344002081707,1e-05,0.0001,1,0.3344002081707
5,0.011708125207893374,0.9963362294567152,5.63769229236349,0.29989440337909185,0.349195627696599,0.2736569388156297,0.2402835631218578,5.611275744916519,0.7065217391304348,0.3435727296383035,0.34447789725209077,0.6863493844475613,92,video_macro_recall,0.3435727296383035,1e-05,0.0001,1,0.3435727296383035
6,0.012199670844296052,0.9961792107191458,5.196521583303353,0.32972544878563886,0.3761904313081594,0.31974867825423375,0.28799530575204374,5.217467174107069,0.7282608695652174,0.3796383034087953,0.39227683905103256,0.7074239186090518,92,video_macro_recall,0.3796383034087953,1e-05,0.0001,1,0.3796383034087953
7,0.008336352997907368,0.9970428137757772,5.346387593773879,0.31810982048574443,0.3570975255538295,0.3125603027473112,0.2869709715939565,5.359876901068683,0.717391304347826,0.3585610200364299,0.3822530864197531,0.6992854267310789,92,video_macro_recall,0.3585610200364299,1e-05,0.0001,1,0.3585610200364299
