epoch,train_loss,train_acc,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_weighted_f1,val_video_loss,val_video_acc,val_video_balanced_acc,val_video_macro_f1,val_video_weighted_f1,val_num_videos,monitor_name,monitor_score,lr_group0,lr_group1,did_unfreeze,val_video_macro_recall
1,1.0432377506722508,0.6396681670679367,2.2020128150927856,0.3368532206969377,0.401185687183242,0.31355709988712954,0.2776454183744505,2.2003926598912433,0.6086956521739131,0.36629586260733804,0.32864503098147957,0.6450371956365454,92,video_macro_recall,0.36629586260733804,0.0001,nan,0,0.36629586260733804
2,0.7267587093811291,0.755076939181409,2.3560035243834965,0.34635691657866946,0.40408050686222247,0.31827181719270836,0.2894659604053154,2.359679554180963,0.5978260869565217,0.36440281030444965,0.3085775335775336,0.62615265169613,92,video_macro_recall,0.36440281030444965,0.0001,nan,0,0.36440281030444965
3,0.629677155086985,0.7893331937611222,2.4242261022549623,0.3545406546990496,0.4091629920224639,0.33925735806693996,0.3132458918059225,2.433484914310379,0.5543478260869565,0.392408274785324,0.33463414634146343,0.5929268292682927,92,video_macro_recall,0.392408274785324,0.0001,nan,0,0.392408274785324
4,0.5209138815058322,0.8258923898251858,2.5595794502004523,0.32946145723336856,0.3942316283288854,0.3202231991727493,0.2783233626981423,2.5665163263725757,0.6630434782608695,0.3891295862607338,0.3588179088179088,0.6895924580707189,92,video_macro_recall,0.3891295862607338,1e-05,0.0001,1,0.3891295862607338
5,0.41513232584961995,0.8627132837851984,2.881914891813977,0.3149419218585005,0.38250461417709314,0.2990165692265411,0.2527078642575698,2.876029502250325,0.6413043478260869,0.3836651053864169,0.35270476898917263,0.6677667396155629,92,video_macro_recall,0.3836651053864169,1e-05,0.0001,1,0.3836651053864169
6,0.34337067016316847,0.8878362817962944,2.9825462091560726,0.32259767687434004,0.3863701888269652,0.30546488474955147,0.2607832209690309,2.969359680616868,0.6413043478260869,0.3744925839188134,0.35355515943751237,0.6737554573871709,92,video_macro_recall,0.3744925839188134,1e-05,0.0001,1,0.3744925839188134
7,0.29230967237664107,0.9047681356641892,3.044304048876576,0.3223336853220697,0.39157851034120567,0.2981607092867204,0.2537698174255768,3.060244875447677,0.6739130434782609,0.3918618266978923,0.3588083213083213,0.6974676893155154,92,video_macro_recall,0.3918618266978923,1e-05,0.0001,1,0.3918618266978923
8,0.24928833125125022,0.9176698419344709,3.1089105384528573,0.3183738120380148,0.3850288761028416,0.2912331583715168,0.24625598695479622,3.1267860376343934,0.6956521739130435,0.3881537861046058,0.3917637917637918,0.7081433059693929,92,video_macro_recall,0.3881537861046058,1e-05,0.0001,1,0.3881537861046058
