epoch,train_loss,train_acc,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_weighted_f1,val_video_loss,val_video_acc,val_video_balanced_acc,val_video_macro_f1,val_video_weighted_f1,val_num_videos,lr
1,1.654520708755408,0.36312849162011174,1.8468394052414667,0.20634920634920634,0.23789682539682536,0.20897435897435898,0.18064713064713067,1.8507533811387562,0.3,0.29365079365079366,0.25476190476190474,0.28,20,0.0001
2,1.295152772960272,0.6219739292364991,2.0621450363643588,0.20634920634920634,0.25357142857142856,0.22195640616693246,0.18252702463228776,2.074157843514094,0.35,0.23015873015873015,0.20637254901960786,0.3033823529411765,20,0.0001
3,0.9408764436258285,0.7430167597765364,2.1704229021829273,0.30158730158730157,0.3624269005847953,0.32642138563191186,0.2867940330346346,2.1761591169569225,0.5,0.4246031746031746,0.42026143790849674,0.47588235294117653,20,0.0001
